time_stamp,Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
2020-01-01 00:00:00,0.0000,10.0000,92147.6268,92147.6268,92147.6268
2020-01-01 00:01:00,1.0000,10.0000,92147.6268,184295.2536,184295.2536
2020-01-01 00:02:00,2.0000,10.0000,92147.6268,276442.8804,276442.8804
2020-01-01 00:03:00,3.0000,10.0000,92147.6268,368590.5072,368590.5072
2020-01-01 00:04:00,4.0000,10.0000,92147.6268,460738.1340,460738.1340
2020-01-01 00:05:00,5.0000,10.0000,92147.6268,552885.7608,552885.7608
2020-01-01 00:06:00,6.0000,10.0000,92147.6268,645033.3876,645033.3876
2020-01-01 00:07:00,7.0000,10.0000,92147.6268,737181.0144,737181.0144
2020-01-01 00:08:00,8.0000,10.0000,92147.6268,829328.6412,829328.6412
2020-01-01 00:09:00,9.0000,10.0000,92147.6268,921476.2680,921476.2680
2020-01-01 00:10:00,10.0000,10.0000,92147.6268,1013623.8948,1013623.8948
2020-01-01 00:11:00,11.0000,10.0000,92147.6268,1105771.5216,1105771.5216
2020-01-01 00:12:00,12.0000,10.0000,92147.6268,1197919.1484,1197919.1484
2020-01-01 00:13:00,13.0000,10.0000,92147.6268,1290066.7752,1290066.7752
2020-01-01 00:14:00,14.0000,10.0000,92147.6268,1382214.4020,1382214.4020
2020-01-01 00:15:00,15.0000,10.0000,92147.6268,1474362.0288,1474362.0288
2020-01-01 00:16:00,16.0000,10.0000,92147.6268,1566509.6556,1566509.6556
2020-01-01 00:17:00,17.0000,10.0000,92147.6268,1658657.2824,1658657.2824
2020-01-01 00:18:00,18.0000,10.0000,92147.6268,1750804.9092,1750804.9092
2020-01-01 00:19:00,19.0000,10.0000,92147.6268,1842952.5360,1842952.5360
2020-01-01 00:20:00,20.0000,10.0000,92147.6268,1935100.1628,1935100.1628
2020-01-01 00:21:00,21.0000,10.1500,94569.1872,2029669.3500,2029669.3500
2020-01-01 00:22:00,22.0000,10.5800,101510.9940,2131180.3440,2131180.3440
2020-01-01 00:23:00,23.0000,11.0200,108614.2374,2239794.5814,2239794.5814
2020-01-01 00:24:00,24.0000,11.4500,115556.0442,2355350.6256,2355350.6256
2020-01-01 00:25:00,25.0000,11.8900,122659.2876,2478009.9132,2478009.9132
2020-01-01 00:26:00,26.0000,12.3200,129601.0944,2607611.0076,2607611.0076
2020-01-01 00:27:00,27.0000,12.7500,136542.9006,2744153.9082,2744153.9082
2020-01-01 00:28:00,28.0000,13.1900,143646.1446,2887800.0528,2887800.0528
2020-01-01 00:29:00,29.0000,13.6200,150587.9514,3038388.0042,3038388.0042
2020-01-01 00:30:00,30.0000,14.0500,157529.7576,3195917.7618,3195917.7618
2020-01-01 00:31:00,31.0000,14.4900,164633.0016,3360550.7634,3360550.7634
2020-01-01 00:32:00,32.0000,14.9200,171574.8078,3532125.5712,3532125.5712
2020-01-01 00:33:00,33.0000,15.3500,178516.6146,3710642.1858,3710642.1858
2020-01-01 00:34:00,34.0000,15.7800,185458.4208,3896100.6066,3896100.6066
2020-01-01 00:35:00,35.0000,16.2100,192400.2270,4088500.8336,4088500.8336
2020-01-01 00:36:00,36.0000,16.6400,199342.0338,4287842.8674,4287842.8674
2020-01-01 00:37:00,37.0000,17.0700,206283.8400,4494126.7074,4494126.7074
2020-01-01 00:38:00,38.0000,17.5000,213225.6468,4707352.3542,4707352.3542
2020-01-01 00:39:00,39.0000,17.9300,220167.4530,4927519.8072,4927519.8072
2020-01-01 00:40:00,40.0000,18.3600,227109.2598,5154629.0670,5154629.0670
2020-01-01 00:41:00,41.0000,18.7900,234051.0660,5388680.1330,5388680.1330
2020-01-01 00:42:00,42.0000,19.2200,240992.8728,5629673.0058,5629673.0058
